Filename,Whisper
hindi12.wav," Please call Stena. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station."
hindi13.wav," Please call Stella ask her to bring these things with her from the stove. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kid. We can smooth these things into 3 red bags and we will go meet her Wednesday at the train station."
hindi14.wav," Please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick steps of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station."
hindi15.wav," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh no peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station."
hindi16.wav," Please call Stella, ask her to bring these things with her from the store. Six booms of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things in the three red bags and we will go meet her Wednesday at the train station."
hindi17.wav," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother-bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her when stay at the train station."
hindi18.wav," Please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh no peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station."
hindi2.wav," Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, 5 tex labs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoot these things in a three red bag and will go meet her when stayed at the train station."
hindi3.wav," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station."
hindi4.wav," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5-6 slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station."
hindi5.wav, Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas. 5 thick slabs of blue cheese. And maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her. Wednesday at the train station.
hindi6.wav," Please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station."
hindi7.wav," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother, Bab. We also need a small plastic snake and a big toy, frog for the kids. She can scope these things into three red bags and we will go meet her Wednesday at the train station."
hindi8.wav," Please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese, and maybe a snack for her brother-bub. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station."
